Priority,Long name,units,description,comment,Variable Name,CF Standard Name,cell_methods,positive,type,dimensions,CMOR Name,modeling_realm,frequency,cell_measures,prov,provNote,rowIndex,uid,vid,stid,structure title,MIPs (requesting),MIPs (by experiment),ECMWF,AWI,CNRM,CMCC,ECEarth (KNMI),ECEarth (SHMI),ECEarth (BSC),ECEarth (CNR),MPI,METOFFICE,MO_key,STASH,
1,Sea Level Pressure,Pa,Sea Level Pressure,,psl,air_pressure_at_sea_level,time: mean,,real,longitude latitude time,psl,atmos,6hr,area: areacella,DCPP [DCPP-6hr],,17,816898e0-f906-11e6-a176-5404a60d96b5,3d23c359f44d6a153c4dcab9e07d7cb6,19a52344-81b1-11e6-92de-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (single level) [XY-na] [fixed]","DCPP,VIACSAB","CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP",,x,1,PSL,x,x,x,x,x,False,lo-la-ti__psl,m01s16i222,
1,omega (=dp/dt),Pa s-1,"Omega (vertical velocity in pressure coordinates, positive downwards)",plev_4,wap,lagrangian_tendency_of_air_pressure,area: mean (global) time: mean,,real,longitude latitude plev4 time,wap4,atmos,6hr,area: areacella,HighResMIP [6hrPlev_extr_dr],,26,8bae5fba-4a5b-11e6-9cd2-ac72891c3257,51fb29dd55442361fa9c5dbe23aca9c6,f7ec89ae-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (4 pressure levels) [XY-P4] [tmean]",HighResMIP,"CMIP6,DECK,HighResMIP",,False,3,OMEGA,x,x,x,x,x,False,lo-la-p-ti__wap4,"m01s30i208,m01s30i301",
