Priority,Long name,units,description,comment,Variable Name,CF Standard Name,cell_methods,positive,type,dimensions,CMOR Name,modeling_realm,frequency,cell_measures,prov,provNote,rowIndex,uid,vid,stid,structure title,MIPs (requesting),MIPs (by experiment),ECMWF,AWI,CNRM,CMCC,ECEarth (KNMI),ECEarth (SHMI),ECEarth (BSC),ECEarth (CNR),MPI,METOFFICE,MO_key,STASH,
3,Sea Level Pressure,Pa,Sea Level Pressure,,psl,air_pressure_at_sea_level,time: point,,real,longitude latitude time1,psl,atmos,6hr,area: areacella,HighResMIP [6hrPlev_intense],,27,8bb06e2c-4a5b-11e6-9cd2-ac72891c3257,3d23c359f44d6a153c4dcab9e07d7cb6,f7e14828-562c-11e6-a2a4-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (single level) [XY-na] [tpt]","CMIP,CORDEX,DAMIP,HighResMIP,VolMIP","CMIP6,DAMIP,DECK,HighResMIP",,False,CHANGED: -2,False,x,x,x,x,False,False,lo-la-ti__psl,m01s16i222,
3,rain_mixing_ratio,1.0,Rain mixing ratio,,rainmxrat,mass_fraction_of_rain_in_air,time: point,,,longitude latitude plev27 time1,rainmxrat27,atmos,6hr,area: areacella,HighResMIP [6hrPlev_intense],,20,7118c440-faa7-11e6-bfb7-ac72891c3257,5914b9be-9e49-11e5-803c-0d0b866b59f3,f7ea8046-562c-11e6-a2a4-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (27 pressure levels) [XY-P27] [tpt]",HighResMIP,"CMIP6,DECK,HighResMIP",,False,CHANGED: -2,False,False,False,False,False,False,False,lo-la-p-ti__rainmxrat27,,
3,Near-Surface Wind Speed,m s-1,"near-surface (usually, 10 meters) wind speed.",,sfcWind,wind_speed,time: point,,real,longitude latitude time1,sfcWind,atmos,6hr,area: areacella,HighResMIP [6hrPlev_intense],,25,8bb06440-4a5b-11e6-9cd2-ac72891c3257,4b97609a32d53dff5b8e73729e4f258b,f7e14828-562c-11e6-a2a4-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (single level) [XY-na] [tpt]",HighResMIP,"CMIP6,DECK,HighResMIP",,x,CHANGED: -2 (WP10/11 => in 3hr),False,x,x,x,x,False,0,lo-la-ti__sfcWind,m01s03i227,
3,snow_mixing_ratio,1.0,Snow mixing ratio,,snowmxrat,mass_fraction_of_snow_in_air,time: point,,,longitude latitude plev27 time1,snowmxrat27,atmos,6hr,area: areacella,HighResMIP [6hrPlev_intense],,21,7149570e-faa7-11e6-bfb7-ac72891c3257,5917d1d0-9e49-11e5-803c-0d0b866b59f3,f7ea8046-562c-11e6-a2a4-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (27 pressure levels) [XY-P27] [tpt]",HighResMIP,"CMIP6,DECK,HighResMIP",,False,CHANGED: -2,False,False,False,False,False,False,False,lo-la-p-ti__snowmxrat27,,
3,Surface Snow Amount,kg m-2,The mass of surface snow on the land portion of the grid cell divided by the land area in the grid cell; reported as missing where the land fraction is 0; excludes snow on vegetation canopy or on sea ice.,,snw,surface_snow_amount,time: point,,real,longitude latitude time1,snw,landIce land,6hr,area: areacella,HighResMIP [6hrPlev_intense],,32,8bb08740-4a5b-11e6-9cd2-ac72891c3257,0e1704f8fbacbe223946d84392b8064e,f7e14828-562c-11e6-a2a4-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (single level) [XY-na] [tpt]",HighResMIP,"CMIP6,DECK,HighResMIP",,False,CHANGED: -2,False,x,x,x,x,False,recheck,lo-la-ti__snw,m01s00i023 CONFLICT,m01s00i023
3,Air Temperature,K,Air Temperature,,ta,air_temperature,time: point,,,longitude latitude plev27 time1,ta27,atmos,6hr,area: areacella,HighResMIP [6hrPlev_intense],,14,71317de6-faa7-11e6-bfb7-ac72891c3257,b9c3eb96337c69c1c4a5aab1317f5563,f7ea8046-562c-11e6-a2a4-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (27 pressure levels) [XY-P27] [tpt]",HighResMIP,"CMIP6,DECK,HighResMIP",,False,CHANGED: -2,False,x,x,x,x,False,False,lo-la-p-ti__ta27,"m01s30i204,m01s30i301",
3,Near-Surface Air Temperature,K,"near-surface (usually, 2 meter) air temperature",,tas,air_temperature,time: point,,,longitude latitude time1,tas,atmos,6hr,area: areacella,HighResMIP [6hrPlev_intense],,24,712f6f74-faa7-11e6-bfb7-ac72891c3257,5c4978e802ba55d5a298cf1b3bdc2b3a,f7e14828-562c-11e6-a2a4-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (single level) [XY-na] [tpt]",HighResMIP,"CMIP6,DECK,HighResMIP",,False,CHANGED: -2 (WP10/11 => in 3hr),False,x,x,x,x,False,False,lo-la-ti__tas,m01s03i236,
3,Surface Temperature,K,Temperature of the lower boundary of the atmosphere,,ts,surface_temperature,time: point,,real,longitude latitude time1,ts,atmos,6hr,area: areacella,HighResMIP [6hrPlev_intense],,26,8bb06940-4a5b-11e6-9cd2-ac72891c3257,90c49fce92dc1f21647dad07d1342843,f7e14828-562c-11e6-a2a4-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (single level) [XY-na] [tpt]",HighResMIP,"CMIP6,DECK,HighResMIP",,False,CHANGED: 1,False,x,x,x,x,False,False,lo-la-ti__ts,m01s00i024,
3,Temperature of Soil,K,Temperature of each soil layer. Reported as missing for grid cells with no land.,,tsl,soil_temperature,time: point,,real,longitude latitude time1,tsl,land,6hr,area: areacella,HighResMIP [6hrPlev_intense],,30,8bb07d54-4a5b-11e6-9cd2-ac72891c3257,3fd3cb4e2d6dd15b7dd73def96fea129,f7e14828-562c-11e6-a2a4-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (single level) [XY-na] [tpt]","HighResMIP,VIACSAB","CMIP6,DECK,HighResMIP",,False,CHANGED: -2,False,x,x,x,x,False,False,lo-la-ti__tsl,m01s08i225,
1,Eastward Near-Surface Wind,m s-1,"Eastward component of the near-surface (usually, 10 meters)  wind",Near surface eastward wind,uas,eastward_wind,time: point,,,longitude latitude time1,uas,atmos,6hr,area: areacella,HighResMIP [6hrPlev_extr],,14,713a304e-faa7-11e6-bfb7-ac72891c3257,e72b243a2a1c8691ab0168d8b62534c2,f7e14828-562c-11e6-a2a4-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (single level) [XY-na] [tpt]",HighResMIP,"CMIP6,DECK,HighResMIP",,x,CHANGED: -2 (WP10/11 => in 3hr),False,x,x,x,x,x,False,lo-la-ti__uas,m01s03i225,
1,Northward Near-Surface Wind,m s-1,Northward component of the near surface wind,Near surace northward wind,vas,northward_wind,time: point,,,longitude latitude time1,vas,atmos,6hr,area: areacella,HighResMIP [6hrPlev_extr],,15,713c8704-faa7-11e6-bfb7-ac72891c3257,86b1cd51f370e346ecb20f1e80cb6ea4,f7e14828-562c-11e6-a2a4-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (single level) [XY-na] [tpt]",HighResMIP,"CMIP6,DECK,HighResMIP",,x,CHANGED: -2 (WP10/11 => in 3hr),False,x,x,x,x,x,False,lo-la-ti__vas,m01s03i226,
1,atmosphere_relative_vorticity,s-1,"Mean vorticity over 850,700,600 hPa","Mean vorticity over 850,700,600 hPa",vortmean,atmosphere_relative_vorticity,time: point,,,longitude latitude plev3 time1,vortmean,atmos,6hr,area: areacella,HighResMIP [6hrPlev_extr],,21,712db63e-faa7-11e6-bfb7-ac72891c3257,59152e1c-9e49-11e5-803c-0d0b866b59f3,f7e9888a-562c-11e6-a2a4-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (3 pressure levels) [XY-P3] [tpt]",HighResMIP,"CMIP6,DECK,HighResMIP",,x,CHANGED: -999,False,x,x,x,x,False,UM:1,lo-la-p-ti__vortmean,m01s30i457,
3,Geopotential Height,m,,,zg,geopotential_height,time: point,,,longitude latitude plev27 time1,zg27,atmos,6hr,area: areacella,HighResMIP [6hrPlev_intense],,16,7119c728-faa7-11e6-bfb7-ac72891c3257,28e774ec0ecd561a6a3d437e6c443a6b,f7ea8046-562c-11e6-a2a4-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (27 pressure levels) [XY-P27] [tpt]",HighResMIP,"CMIP6,DECK,HighResMIP",,False,CHANGED: -2,False,x,x,x,x,False,False,lo-la-p-ti__zg27,"m01s30i207,m01s30i301",
1,Specific Humidity,1.0,,"Extra levels - 925, 700, 600, 300, 50",hus,specific_humidity,time: point,,,longitude latitude plev7h time1,hus7h,atmos,6hr,area: areacella,HighResMIP [6hrPlev_extr],,19,71174f52-faa7-11e6-bfb7-ac72891c3257,53f4724d228998d54191c73352532ce3,f7eb125e-562c-11e6-a2a4-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (7 pressure tropospheric levels) [XY-P7T] [tpt]",HighResMIP,"CMIP6,DECK,HighResMIP",,0,3,,x,x,x,x,,False,lo-la-p-ti__hus7,"m01s30i205,m01s30i301",
1,Air Temperature,K,Air Temperature,"Extra levels - 925, 700, 600, 300, 50",ta,air_temperature,time: point,,,longitude latitude plev7h time1,ta7h,atmos,6hr,area: areacella,HighResMIP [6hrPlev_extr],,18,713943fa-faa7-11e6-bfb7-ac72891c3257,b9c3eb96337c69c1c4a5aab1317f5563,f7eb125e-562c-11e6-a2a4-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (7 pressure tropospheric levels) [XY-P7T] [tpt]",HighResMIP,"CMIP6,DECK,HighResMIP",,0,3,,x,x,x,x,,False,lo-la-p-ti__ta7,"m01s30i207,m01s30i301",
1,Northward Wind,m s-1,,"Extra levels - 925, 700, 600, 300, 50",va,northward_wind,time: point,,,longitude latitude plev7h time1,va7h,atmos,6hr,area: areacella,HighResMIP [6hrPlev_extr],,17,713fda6c-faa7-11e6-bfb7-ac72891c3257,2dedcb347c18e132a2f4d625abf94585,f7eb125e-562c-11e6-a2a4-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (7 pressure tropospheric levels) [XY-P7T] [tpt]",HighResMIP,"CMIP6,DECK,HighResMIP",,0,3,,x,x,x,x,,False,lo-la-p-ti__va7,"m01s30i202,m01s30i301",
1,Eastward Wind,m s-1,,"Extra levels - 925, 700, 600, 300, 50",ua,eastward_wind,time: point,,,longitude latitude plev7h time1,ua7h,atmos,6hr,area: areacella,HighResMIP [6hrPlev_extr],,16,713f2efa-faa7-11e6-bfb7-ac72891c3257,21db90c0a12448299f855fdab60930d4,f7eb125e-562c-11e6-a2a4-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (7 pressure tropospheric levels) [XY-P7T] [tpt]",HighResMIP,"CMIP6,DECK,HighResMIP",,0,3,,x,x,x,x,,False,lo-la-p-ti__ua7,"m01s30i201,m01s30i301",
1,Geopotential Height,m,,Geopotential height,zg,geopotential_height,time: point,,,longitude latitude plev7h time1,zg7h,atmos,6hr,area: areacella,HighResMIP [6hrPlev_extr],,20,7148d66c-faa7-11e6-bfb7-ac72891c3257,28e774ec0ecd561a6a3d437e6c443a6b,f7eb125e-562c-11e6-a2a4-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (7 pressure tropospheric levels) [XY-P7T] [tpt]",HighResMIP,"CMIP6,DECK,HighResMIP",,x,3,Z3,x,x,x,x,x,False,lo-la-p-ti__zg7h,"m01s30i207,m01s30i301",
1,wet_bulb_potential_temperature,K,Wet bulb potential temperature,plev_7,wbptemp,,time: point,,,longitude latitude plev7h time1,wbptemp7h,atmos,6hr,area: areacella,HighResMIP [6hrPlev_extr_dr],,28,711ce354-faa7-11e6-bfb7-ac72891c3257,5917b704-9e49-11e5-803c-0d0b866b59f3,f7e9f77a-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (7 pressure tropospheric levels) [XY-P7T] [tmean]",HighResMIP,"CMIP6,DECK,HighResMIP",,0,-999,,False,False,False,False,False,UM:1,lo-la-p-ti__wbtemp,m01s16i205,
