Priority,Long name,units,description,comment,Variable Name,CF Standard Name,cell_methods,positive,type,dimensions,CMOR Name,modeling_realm,frequency,cell_measures,prov,provNote,rowIndex,uid,vid,stid,structure title,MIPs (requesting),MIPs (by experiment),ECMWF,AWI,CNRM,CMCC,ECEarth (KNMI),ECEarth (SHMI),ECEarth (BSC),ECEarth (CNR),MPI,METOFFICE,MO_key,STASH,
2,TOA Outgoing Longwave Radiatio,W m-2,at the top of the atmosphere (to be compared with satellite measurements),TOA outgoing longwave radiation,rlut,toa_outgoing_longwave_flux,time: mean,up,,longitude latitude time,rlut,atmos,3hr,area: areacella,HighResMIP [3hr_cloud],,14,8bb0a946-4a5b-11e6-9cd2-ac72891c3257,63345d9732c72b97ca395f24ce2d6642,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]",HighResMIP,"DECK,HighResMIP",,False,CHANGED: -2,False,x,x,x,x,False,False,lo-la-ti__rlut,m01s03i332,
2,Top-of-Atmosphere Outgoing Shortwave Radiation,W m-2,at the top of the atmosphere,TOA outgoing shortwave radiation,rsut,toa_outgoing_shortwave_flux,time: mean,up,,longitude latitude time,rsut,atmos,3hr,area: areacella,HighResMIP [3hr_cloud],,15,8bb0ae3c-4a5b-11e6-9cd2-ac72891c3257,b907fef85d4c9571a9457ee1b259bb8f,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]",HighResMIP,"DECK,HighResMIP",,False,CHANGED: -2,False,x,x,x,x,False,False,lo-la-ti__rsut,m01s01i208,
2,TOA Outgoing Clear-sky Longwave Radiation,W m-2,,TOA outgoing clear sky longwave,rlutcs,toa_outgoing_longwave_flux_assuming_clear_sky,time: mean,up,,longitude latitude time,rlutcs,atmos,3hr,area: areacella,HighResMIP [3hr_cloud],,16,8bb0b328-4a5b-11e6-9cd2-ac72891c3257,921b8b8f6620826567d9324314c70410,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]",HighResMIP,"DECK,HighResMIP",,False,CHANGED: -2,False,x,x,x,x,False,False,lo-la-ti__rlutcs,m01s02i206,
2,TOA Incident Shortwave Radiation,W m-2,Shortwave radiation incident at the top of the atmosphere,TOA incident shortwave radiation,rsdt,toa_incoming_shortwave_flux,time: mean,down,real,longitude latitude time,rsdt,atmos,3hr,area: areacella,HighResMIP [3hr_cloud],,18,8bb0bd0a-4a5b-11e6-9cd2-ac72891c3257,a21e250a10f96b1c1ad6d742206a157e,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]",HighResMIP,"DECK,HighResMIP",,False,CHANGED: -2,False,x,x,x,x,False,False,lo-la-ti__rsdt,m01s01i207,
2,Water Vapor Path,kg m-2,vertically integrated through the atmospheric column,Column-integrated water vapour,prw,atmosphere_water_vapor_content,time: mean,,real,longitude latitude time,prw,atmos,3hr,area: areacella,HighResMIP [3hr_cloud],,19,8bb0c1f6-4a5b-11e6-9cd2-ac72891c3257,fc637f1c75e58be8a6e4112411a00f36,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]",HighResMIP,"DECK,HighResMIP",,False,CHANGED: -2,False,x,x,x,x,False,UM:1,lo-la-ti__prw,"m01s30i404,m01s30i403,m01s30i405,m01s30i406",
2,Condensed Water Path,kg m-2,Mass of condensed (liquid + ice) water in the column divided by the area of the column (not just the area of the cloudy portion of the column). Includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.,Liquid water path,clwvi,atmosphere_cloud_condensed_water_content,time: mean,,real,longitude latitude time,clwvi,atmos,3hr,area: areacella,HighResMIP [3hr_cloud],,20,8bb0c7e6-4a5b-11e6-9cd2-ac72891c3257,80a1dd605b563e9f09c718a5ba9cb9cc,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]",HighResMIP,"DECK,HighResMIP",,False,CHANGED: -2,False,x,x,x,x,False,recheck,lo-la-ti__clwvi,"m01s00i016,m01s05i262,m01s30i405,m01s30i406",m01s00i409
2,Ice Water Path,kg m-2,calculate mass of ice water in the column divided by the area of the column (not just the area of the cloudy portion of the column). This includes precipitating frozen hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.,Ice water path,clivi,atmosphere_mass_content_of_cloud_ice,time: mean,,,longitude latitude time,clivi,atmos,3hr,area: areacella,HighResMIP [3hr_cloud],,21,8bb0ccd2-4a5b-11e6-9cd2-ac72891c3257,73c496f5669cc122cf1cddfe4df2a27a,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]",HighResMIP,"DECK,HighResMIP",,False,CHANGED: -2,False,x,x,x,x,False,False,lo-la-ti__clivi,m01s00i409,
1,shallow_conv_precipitation_flux,kg m-2 s-1,Convection precipitation from shallow convection,Shallow convection precipitation flux,prcsh,,time: mean,,,longitude latitude time,prcsh,atmos,3hr,area: areacella,HighResMIP [3hr_extr],,16,8bae892c-4a5b-11e6-9cd2-ac72891c3257,590d6e02-9e49-11e5-803c-0d0b866b59f3,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]",,,,False,CHANGED: -999,False,False,False,False,False,False,UM:1,lo-la-ti__prcsh,m01s05i278,
2,TOA Outgoing Clear-Sky Shortwave Radiation,W m-2,Calculated in the absence of clouds.,TOA outgoing clear sky shortwave,rsutcs,toa_outgoing_shortwave_flux_assuming_clear_sky,time: mean,up,,longitude latitude time,rsutcs,atmos,3hr,area: areacella,HighResMIP [3hr_cloud],,17,8bb0b832-4a5b-11e6-9cd2-ac72891c3257,12e0369ff0ba1a6f1a84e0d9565d4b07,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]","HighResMIP,RFMIP","DECK,HighResMIP,RFMIP",,x,NEW: -2,,False,False,False,False,LIMITED,UM:1,lo-la-ti__rsutcs,m01s01i209,
