Priority,Long name,units,description,comment,Variable Name,CF Standard Name,cell_methods,positive,type,dimensions,CMOR Name,modeling_realm,frequency,cell_measures,prov,provNote,rowIndex,uid,vid,stid,structure title,MIPs (requesting),MIPs (by experiment),ECMWF,AWI,CNRM,CMCC,ECEarth (KNMI),ECEarth (SHMI),ECEarth (BSC),ECEarth (CNR),MPI,METOFFICE,MO_key,STASH,
1,Snow Area Fraction,%,Fraction of each grid cell that is occupied by snow that rests on land portion of cell.,,snc,surface_snow_area_fraction,time: mean,,real,longitude latitude time,snc,landIce land,day,area: areacella,day ((isd.003)),day_ss,28,bab7c75c-e5dd-11e5-8482-ac72891c3257,e53e97d7e904fe67aa54b721b3c6a290,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]","CFMIP,CMIP,CORDEX,DAMIP,HighResMIP,LS3MIP,VIACSAB,VolMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,GMMIP,GeoMIP,HighResMIP,ScenarioMIP,VolMIP",,False,1,FSNO,False,False,False,False,False,recheck,lo-la-ti__snc,"m01s08i236,m01s03i317",
1,Total Cloud Fraction,1.0,"Total cloud area fraction for the whole atmospheric column, as seen from the surface or the top of the atmosphere. Includes both large-scale and convective cloud.","for the whole atmospheric column, as seen from the surface or the top of the atmosphere. Includes both large-scale and convective cloud.",clt,cloud_area_fraction,time: mean,,real,longitude latitude time,clt,atmos,day,area: areacella,day ((isd.003)),day_ss,29,baaace4e-e5dd-11e5-8482-ac72891c3257,7c2249d424dde72f8616d42870a9d425,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]","CFMIP,CMIP,CORDEX,DAMIP,DCPP,HighResMIP,LS3MIP,VIACSAB,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,PMIP,ScenarioMIP,VolMIP",,x,1,False,x,x,x,x,x,UM:1,lo-la-ti__clt,m01s02i204,
1,Surface Temperature Where Land or Sea Ice,K,"""skin"" temperature of all surfaces except open ocean.","""skin"" temperature of all surfaces except open ocean.",tslsi,surface_temperature,time: mean,,real,longitude latitude time,tslsi,land,day,area: areacella,day ((isd.003)),day_ss,30,babb0eb2-e5dd-11e5-8482-ac72891c3257,2a92e434b37059d90e72b193bdbcce0f,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]","CFMIP,CMIP,CORDEX,DAMIP,DCPP,HighResMIP,PMIP,VIACSAB,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DECK,GMMIP,HighResMIP,PMIP,ScenarioMIP,VolMIP",,x,1,False,x,x,x,x,Changed: False,UM:1,lo-la-ti__tslsi,m01s00i024,
1,Convective Precipitation,kg m-2 s-1,Convective precipitation at surface; includes both liquid and solid phases.,at surface; includes both liquid and solid phases.,prc,convective_precipitation_flux,time: mean,,real,longitude latitude time,prc,atmos,day,area: areacella,day ((isd.003)),day_ss,32,bab3fde8-e5dd-11e5-8482-ac72891c3257,aa2bea81f238ad8f2c35a7e16ad97801,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]","CFMIP,CMIP,CORDEX,DAMIP,GeoMIP,HighResMIP,VIACSAB,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,PMIP,ScenarioMIP,VolMIP",,x,1,False,x,x,x,x,x,UM:1,lo-la-ti__prc,"m01s05i205,m01s05i206",
1,Snowfall Flux,kg m-2 s-1,at surface; includes precipitation of all forms of water in the solid phase,at surface; includes precipitation of all forms of water in the solid phase,prsn,snowfall_flux,time: mean,,real,longitude latitude time,prsn,atmos,day,area: areacella,day ((isd.003)),day_ss,33,bab43b50-e5dd-11e5-8482-ac72891c3257,051919eddec810e292c883205c944ceb,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]","CFMIP,CMIP,CORDEX,DAMIP,DCPP,HighResMIP,LS3MIP,VIACSAB,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,PMIP,ScenarioMIP,VolMIP",,x,1,SNOW,x,x,x,x,x,UM:1,lo-la-ti__prsn,m01s05i215,
1,Eastward Near-Surface Wind,m s-1,"Eastward component of the near-surface (usually, 10 meters)  wind",,uas,eastward_wind,time: mean,,real,longitude latitude time,uas,atmos,day,,day ((isd.003)),day_ss,35,babb6cea-e5dd-11e5-8482-ac72891c3257,e72b243a2a1c8691ab0168d8b62534c2,f7e6dac2-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] {:height10m} [tmean]","AerChemMIP,CFMIP,CMIP,CORDEX,DAMIP,DCPP,DynVar,GeoMIP,HighResMIP,VIACSAB,VolMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,GMMIP,GeoMIP,HighResMIP,PMIP,ScenarioMIP,SolarMIP,VolMIP",,x,1,da UBOT e U10 (anto),x,x,x,x,x,UM:1,lo-la-ti-h__uas,m01s03i225,
1,Northward Near-Surface Wind,m s-1,Northward component of the near surface wind,,vas,northward_wind,time: mean,,real,longitude latitude time,vas,atmos,day,,day ((isd.003)),day_ss,36,babbd25c-e5dd-11e5-8482-ac72891c3257,86b1cd51f370e346ecb20f1e80cb6ea4,f7e6dac2-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] {:height10m} [tmean]","AerChemMIP,CFMIP,CMIP,CORDEX,DAMIP,DCPP,GeoMIP,HighResMIP,VIACSAB,VolMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,GMMIP,GeoMIP,HighResMIP,PMIP,ScenarioMIP,VolMIP",,x,1,da UBOT e U10 (anto),x,x,x,x,x,UM:1,lo-la-ti-h__vas,m01s03i226,
1,Daily Maximum Near-Surface Wind Speed,m s-1,"Daily maximum near-surface (usually, 10 meters) wind speed.",,sfcWindmax,wind_speed,time: maximum,,real,longitude latitude time,sfcWindmax,atmos,day,,day ((isd.003)),day_ss,37,bab709de-e5dd-11e5-8482-ac72891c3257,1c15d05ab96de917359e54b16c4fbf14,f7de8a48-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] {:height10m} [tmax]","CFMIP,CMIP,CORDEX,DAMIP,DCPP,HighResMIP,PMIP,VIACSAB,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,PMIP,ScenarioMIP,VolMIP",,x,1,WSPDSRFMX,x,x,x,x,x,UM:1,lo-la-ti-h__sfcWindmax,m01s03i227,
1,Surface Upward Latent Heat Flux,W m-2,,,hfls,surface_upward_latent_heat_flux,time: mean,up,real,longitude latitude time,hfls,atmos,day,area: areacella,day ((isd.003)),day_ss,38,baaf0a9a-e5dd-11e5-8482-ac72891c3257,95cbf6ac889c8fe7d92e20e8c34960d1,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]","CFMIP,CMIP,CORDEX,DAMIP,DCPP,HighResMIP,LS3MIP,LUMIP,VIACSAB,VolMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,GMMIP,GeoMIP,HighResMIP,LS3MIP,PMIP,ScenarioMIP,VolMIP",,x,1,False,x,x,x,x,x,UM:1,lo-la-ti__hfls,m01s03i234,
1,Surface Upward Sensible Heat Flux,W m-2,,,hfss,surface_upward_sensible_heat_flux,time: mean,up,real,longitude latitude time,hfss,atmos,day,area: areacella,day ((isd.003)),day_ss,39,baaf91cc-e5dd-11e5-8482-ac72891c3257,a13ed886b17e20cdae8b89b9ff8e4610,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]","CFMIP,CMIP,CORDEX,DAMIP,DCPP,HighResMIP,LS3MIP,LUMIP,VIACSAB,VolMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,GMMIP,GeoMIP,HighResMIP,LS3MIP,PMIP,ScenarioMIP,VolMIP",,x,1,False,x,x,x,x,x,UM:1,lo-la-ti__hfss,m01s03i217,
