Priority,Long name,units,description,comment,Variable Name,CF Standard Name,cell_methods,positive,type,dimensions,CMOR Name,modeling_realm,frequency,cell_measures,prov,provNote,rowIndex,uid,vid,stid,structure title,MIPs (requesting),MIPs (by experiment),ECMWF,AWI,CNRM,CMCC,ECEarth (KNMI),ECEarth (SHMI),ECEarth (BSC),ECEarth (CNR),MPI,METOFFICE,MO_key,STASH,
1,Eastward Wind,m s-1,,,ua,eastward_wind,time: point,,,longitude latitude plev19 time1,ua,atmos,day,area: areacella,HighResMIP [day_jet],,14,8bae00ba-4a5b-11e6-9cd2-ac72891c3257,21db90c0a12448299f855fdab60930d4,19a66d44-81b1-11e6-92de-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (19 pressure levels) [XY-P19] [tpt]",HighResMIP,"CMIP6,DECK,HighResMIP",,x,CHANGED: 3,U,x,x,x,x,x,UM:1,lo-la-p-ti__ua,"m01s30i201,m01s30i301",
1,Northward Wind,m s-1,,,va,northward_wind,time: point,,,longitude latitude plev19 time1,va,atmos,day,area: areacella,HighResMIP [day_jet],,15,8bae05ec-4a5b-11e6-9cd2-ac72891c3257,2dedcb347c18e132a2f4d625abf94585,19a66d44-81b1-11e6-92de-ac72891c3257,"Instantaneous value (i.e. synoptic or time-step value), Global field (19 pressure levels) [XY-P19] [tpt]",HighResMIP,"CMIP6,DECK,HighResMIP",,x,CHANGED: 3,V,x,x,x,x,x,UM:1,lo-la-p-ti__va,"m01s30i202,m01s30i301",
