Priority,Long name,units,description,comment,Variable Name,CF Standard Name,cell_methods,positive,type,dimensions,CMOR Name,modeling_realm,frequency,cell_measures,prov,provNote,rowIndex,uid,vid,stid,structure title,MIPs (requesting),MIPs (by experiment),ECMWF,AWI,CNRM,CMCC,ECEarth (KNMI),ECEarth (SHMI),ECEarth (BSC),ECEarth (CNR),MPI,METOFFICE,MO_key,STASH,
1,Theta on PV +/- 2 Surface,K,,,thetapv2,theta_on_pv2_surface,time: point,,real,longitude latitude time1,thetapv2,atmos,6hr,area: areacella,PRIMAVERA additional,,,prim6hrpt_thetapv2,,,,,,,0,CHANGED: -1 (WP10/11),False,x,x,x,x,False,UM:1,lo-la-ti__thetapv2,m01s15i215,
1,Eastward Wind at 1000 hPa,m s-1,,Do not include if prim3hrpt_ua1000 is included,ua1000,eastward_wind,time: point,,real,longitude latitude p1000 time1,ua1000,atmos,6hr,,#70/Extra_plev_request,,,prim6hrpt_ua1000,,,,,,,0,3,,x,x,x,x,Changed: False,,lo-la-p-ti__ua,"m01s30i201,m01s30i301",
1,Northward Wind at 1000 hPa,m s-1,,Do not include if prim3hrpt_va1000 is included,va1000,northward_wind,time: point,,real,longitude latitude p1000 time1,va1000,atmos,6hr,,#70/Extra_plev_request,,,prim6hrpt_va1000,,,,,,,0,3,,x,x,x,x,Changed: False,,lo-la-p-ti__va,"m01s30i202,m01s30i301",
1,Specific Humidity at 1000 hPa,1,,Do not include if prim3hrpt_hus1000 is included,hus1000,specific_humidity,time: point,,real,longitude latitude p1000 time1,hus1000,atmos,6hr,area: areacella,#70/Extra_plev_request,,,prim6hrpt_hus1000,,,,,,,New: x,3,,x,x,x,x,Changed: False,,lo-la-p-ti__hus,"m01s30i205,m01s30i301",
1,Eastward 50m Wind,m s-1,eastward component of wind at 50 m,Do not include if prim3hrpt_ua50m is included,ua50m,eastward_wind,time: point,,real,longitude latitude height50m time1,ua50m,atmos,6hr,,#70:comment:16,,,prim6hrpt_ua50m,,,,,,,0,NEW: 3,,False,False,False,False,New: False,0,lo-la-h-ti__ua50m,m01s15i212,
1,Northward 50m Wind,m s-1,northward component of wind at 50 m,Do not include if prim3hrpt_va50m is included,va50m,northward_wind,time: point,,real,longitude latitude height50m time1,va50m,atmos,6hr,,#70:comment:16,,,prim6hrpt_va50m,,,,,,,0,NEW: 3,,False,False,False,False,New: False,0,lo-la-h-ti__va50m,m01s15i213,
1,Eastward 100m Wind,m s-1,eastward component of wind at 100 m,Do not include if prim3hrpt_ua100m is included,ua100m,eastward_wind,time: point,,real,longitude latitude height100m time1,ua100m,atmos,6hr,,#70:comment:16,,,prim6hrpt_ua100m,,,,,,,0,NEW: 3,,False,False,False,False,New: False,0,lo-la-h-ti__ua100m,m01s15i002,
1,Northward 100m Wind,m s-1,northward component of wind at 100 m,Do not include if prim3hrpt_va100m is included,va100m,northward_wind,time: point,,real,longitude latitude height100m time1,va100m,atmos,6hr,,#70:comment:16,,,prim6hrpt_va100m,,,,,,,0,NEW: 3,,False,False,False,False,New: False,0,lo-la-h-ti__va100m,m01s15i003,
