Priority,Long name,units,description,comment,Variable Name,CF Standard Name,cell_methods,positive,type,dimensions,CMOR Name,modeling_realm,frequency,cell_measures,prov,provNote,rowIndex,uid,vid,stid,structure title,MIPs (requesting),MIPs (by experiment),ECMWF,AWI,CNRM,CMCC,ECEarth (KNMI),ECEarth (SHMI),ECEarth (BSC),ECEarth (CNR),MPI,METOFFICE,MO_key,STASH,
1,Sea Water X Velocity,m s-1,Prognostic x-ward velocity component resolved by the model.,levels above 100m,uo,sea_water_x_velocity,time: point,,real,longitude latitude olevel time1,uo,ocean,6hr,,RH additional,,,primO6hr_uo,,,,,,,0,3,,False,False,False,False,LIMITED,False,lo-la-ol-ti__uo,,
1,Sea Water Y Velocity,m s-1,Prognostic x-ward velocity component resolved by the model.,levels above 100m,vo,sea_water_y_velocity,time: point,,real,longitude latitude olevel time1,vo,ocean,6hr,,RH additional,,,primO6hr_vo,,,,,,,0,3,,False,False,False,False,LIMITED,False,lo-la-ol-ti__vo,,
