Priority,Long name,units,description,comment,Variable Name,CF Standard Name,cell_methods,positive,type,dimensions,CMOR Name,modeling_realm,frequency,cell_measures,prov,provNote,rowIndex,uid,vid,stid,structure title,MIPs (requesting),MIPs (by experiment),ECMWF,AWI,CNRM,CMCC,ECEarth (KNMI),ECEarth (SHMI),ECEarth (BSC),ECEarth (CNR),MPI,METOFFICE,MO_key,STASH,
1,Near-Surface Wind Speed,m s-1,"near-surface (usually, 10 meters) wind speed.","This is the mean of the speed, not the speed computed from the mean u and v components of wind",sfcWind,wind_speed,time: mean,None,real,longitude latitude height10m time,sfcWind,atmos,3hr,,PRIMAVERA additional,,,prim3hr_sfcWind,,,,,,,New: x,1,U10,x,x,x,x,LIMITED,UM:1,lo-la-ti-h__sfcWind,m01s03i227,
1,Evaporation,kg m-2 s-1,at surface; flux of water into the atmosphere due to conversion of both liquid and solid phases to vapor (from underlying surface and vegetation),at surface; flux of water into the atmosphere due to conversion of both liquid and solid phases to vapor (from underlying surface and vegetation),evspsbl,water_evaporation_flux,time: mean,None,real,longitude latitude time,evspsbl,atmos,3hr,area: areacella,MJR additional,,,prim3hr_evspsbl,,,,,,,New: x,1,,x,x,x,x,LIMITED,UM:1,lo-la-ti__evspsbl,m01s03i223,
1,Near-Surface Wind Speed,m s-1,"near-surface (usually, 10 meters) wind speed.","This is the mean of the speed, not the speed computed from the mean u and v components of wind",sfcWindmax,wind_speed,time: maximum,None,real,longitude latitude height10m time,sfcWindmax,atmos,3hr,,MJR additional,,,prim3hrpt_sfcWind,,,,,,,limited,3,,x,x,x,x,LIMITED,UM:1,lo-la-ti-h__sfcWind,m01s03i227,
